datetime,open,high,low,close,volume,hold
2026-05-20 11:15:00,9604.0,9625.0,9587.0,9615.0,64868,491582
2026-05-20 14:15:00,9612.0,9857.0,9607.0,9796.0,32,489008
2026-05-20 15:00:00,9802.0,9813.0,9720.0,9721.0,435,477513
2026-05-20 22:00:00,9684.0,9755.0,9681.0,9713.0,151482,485916
2026-05-20 23:00:00,9713.0,9721.0,9623.0,9634.0,63498,483919
2026-05-21 10:00:00,9622.0,9655.0,9608.0,9632.0,113139,488318
2026-05-21 11:15:00,9632.0,9646.0,9570.0,9608.0,110302,488940
2026-05-21 14:15:00,9609.0,9631.0,9584.0,9593.0,77067,485420
2026-05-21 15:00:00,9592.0,9594.0,9514.0,9518.0,101660,481648
2026-05-21 22:00:00,9512.0,9549.0,9441.0,9458.0,201565,487323
2026-05-21 23:00:00,9458.0,9482.0,9429.0,9446.0,68578,485195
2026-05-22 10:00:00,9438.0,9475.0,9423.0,9460.0,102804,488213
2026-05-22 11:15:00,9460.0,9525.0,9445.0,9517.0,106747,486613
2026-05-22 14:15:00,9517.0,9546.0,9460.0,9475.0,124941,483082
2026-05-22 15:00:00,9474.0,9487.0,9463.0,9471.0,336,480561
2026-05-22 22:00:00,9449.0,9477.0,9432.0,9460.0,164,488362
2026-05-22 23:00:00,9460.0,9475.0,9452.0,9460.0,109,485621
2026-05-25 10:00:00,9417.0,9485.0,9333.0,9470.0,7383,504588
2026-05-25 11:15:00,9485.0,9491.0,9440.0,9447.0,87879,506179
2026-05-25 14:15:00,9408.0,9475.0,9382.0,9442.0,3927,510539
2026-05-25 15:00:00,9440.0,9464.0,9431.0,9464.0,11,508556
2026-05-25 22:00:00,9458.0,9512.0,9433.0,9495.0,66,518895
2026-05-25 23:00:00,9495.0,9515.0,9480.0,9497.0,10,512274
2026-05-26 10:00:00,9486.0,9540.0,9478.0,9516.0,570,514410
2026-05-26 11:15:00,9522.0,9538.0,9472.0,9478.0,3304,507910
2026-05-26 14:15:00,9478.0,9520.0,9425.0,9437.0,14,502659
2026-05-26 15:00:00,9437.0,9464.0,9421.0,9433.0,500,500018
2026-05-26 22:00:00,9478.0,9503.0,9461.0,9485.0,113339,499291
2026-05-26 23:00:00,9485.0,9485.0,9439.0,9462.0,35494,500157
2026-05-27 10:00:00,9459.0,9550.0,9440.0,9533.0,57471,504972
2026-05-27 11:15:00,9533.0,9572.0,9519.0,9562.0,131795,505288
2026-05-27 14:15:00,9564.0,9578.0,9508.0,9510.0,75983,499097
2026-05-27 15:00:00,9509.0,9528.0,9500.0,9517.0,6179,493784
2026-05-27 22:00:00,9486.0,9533.0,9470.0,9530.0,115156,496695
2026-05-27 23:00:00,9529.0,9567.0,9518.0,9550.0,48051,491839
2026-05-28 10:00:00,9560.0,9567.0,9533.0,9547.0,14889,492370
2026-05-28 11:15:00,9547.0,9598.0,9542.0,9585.0,113059,490337
2026-05-28 14:15:00,9590.0,9608.0,9568.0,9595.0,57864,490170
2026-05-28 15:00:00,9598.0,9622.0,9587.0,9599.0,61545,481226
2026-05-28 22:00:00,9596.0,9649.0,9590.0,9614.0,140388,490003
2026-05-28 23:00:00,9614.0,9618.0,9572.0,9576.0,47656,483527
2026-05-29 10:00:00,9594.0,9620.0,9576.0,9587.0,84594,485367
2026-05-29 11:15:00,9587.0,9601.0,9553.0,9595.0,65068,486723
2026-05-29 14:15:00,9596.0,9634.0,9573.0,9589.0,97131,489271
2026-05-29 15:00:00,9587.0,9598.0,9577.0,9592.0,40741,485913
2026-05-29 22:00:00,9616.0,9616.0,9575.0,9614.0,88489,488915
2026-05-29 23:00:00,9615.0,9653.0,9612.0,9619.0,425,484163
2026-06-01 10:00:00,9632.0,9694.0,9628.0,9669.0,4521,494594
2026-06-01 11:15:00,9671.0,9698.0,9666.0,9687.0,150,498198
2026-06-01 14:15:00,9683.0,9728.0,9669.0,9719.0,799,507276
2026-06-01 15:00:00,9719.0,9729.0,9705.0,9729.0,3877,503866
2026-06-01 22:00:00,9739.0,9759.0,9692.0,9747.0,146494,508297
2026-06-01 23:00:00,9750.0,9773.0,9721.0,9768.0,45272,504483
2026-06-02 10:00:00,9745.0,9769.0,9687.0,9708.0,10471,500594
2026-06-02 11:15:00,9709.0,9740.0,9694.0,9731.0,22,498921
2026-06-02 14:15:00,9731.0,9738.0,9695.0,9710.0,60,498425
2026-06-02 15:00:00,9705.0,9726.0,9695.0,9726.0,6851,496272
2026-06-02 22:00:00,9712.0,9733.0,9678.0,9695.0,114018,504520
2026-06-02 23:00:00,9695.0,9703.0,9664.0,9685.0,42975,499636
2026-06-03 10:00:00,9706.0,9778.0,9684.0,9747.0,162465,503353
2026-06-03 11:15:00,9746.0,9771.0,9705.0,9739.0,56999,511834
2026-06-03 14:15:00,9740.0,9774.0,9683.0,9756.0,146200,521428
2026-06-03 15:00:00,9757.0,9787.0,9726.0,9766.0,16796,524130
2026-06-03 22:00:00,9798.0,9825.0,9760.0,9764.0,189425,538171
2026-06-03 23:00:00,9763.0,9804.0,9760.0,9782.0,38515,530857
2026-06-04 10:00:00,9768.0,9780.0,9697.0,9714.0,5208,532153
2026-06-04 11:15:00,9713.0,9720.0,9605.0,9608.0,175991,529828
2026-06-04 14:15:00,9612.0,9639.0,9592.0,9608.0,3024,525021
2026-06-04 15:00:00,9609.0,9623.0,9564.0,9574.0,163,519057
2026-06-04 22:00:00,9540.0,9588.0,9511.0,9516.0,206,522238
2026-06-04 23:00:00,9516.0,9516.0,9453.0,9470.0,1354,517760
2026-06-05 10:00:00,9475.0,9499.0,9452.0,9479.0,184,520586
2026-06-05 11:15:00,9488.0,9500.0,9436.0,9440.0,113,525726
2026-06-05 14:15:00,9441.0,9457.0,9380.0,9386.0,5726,534191
2026-06-05 15:00:00,9385.0,9404.0,9371.0,9382.0,1856,534211
2026-06-05 22:00:00,9409.0,9417.0,9381.0,9406.0,102994,540019
2026-06-05 23:00:00,9405.0,9408.0,9376.0,9388.0,2441,537254
2026-06-08 10:00:00,9365.0,9400.0,9286.0,9375.0,261513,534814
2026-06-08 11:15:00,9376.0,9435.0,9373.0,9408.0,3414,533703
2026-06-08 14:15:00,9408.0,9456.0,9399.0,9411.0,100821,529588
2026-06-08 15:00:00,9411.0,9428.0,9402.0,9424.0,45921,526021
2026-06-08 22:00:00,9388.0,9406.0,9355.0,9364.0,122639,527992
2026-06-08 23:00:00,9365.0,9422.0,9361.0,9406.0,38067,529622
2026-06-09 10:00:00,9404.0,9407.0,9315.0,9336.0,8870,537615
2026-06-09 11:15:00,9341.0,9357.0,9271.0,9291.0,105199,543492
2026-06-09 14:15:00,9284.0,9294.0,9222.0,9267.0,78247,545136
2026-06-09 15:00:00,9267.0,9297.0,9241.0,9265.0,63352,541588
2026-06-09 22:00:00,9298.0,9325.0,9278.0,9302.0,115536,544747
2026-06-09 23:00:00,9302.0,9324.0,9295.0,9322.0,183,544312
