datetime,open,high,low,close,volume,hold
2026-06-23 11:15:00,9353.0,9469.0,9339.0,9367.0,104953,498282
2026-06-23 15:00:00,9371.0,9390.0,9274.0,9308.0,88,495108
2026-06-24 11:15:00,9302.0,9395.0,9262.0,9343.0,47284,497512
2026-06-24 15:00:00,9342.0,9355.0,9307.0,9335.0,129431,496832
2026-06-25 11:15:00,9287.0,9299.0,9029.0,9136.0,164729,546053
2026-06-25 15:00:00,9137.0,9160.0,9095.0,9160.0,99147,540897
2026-06-26 11:15:00,9160.0,9329.0,9144.0,9251.0,31934,511867
2026-06-26 15:00:00,9251.0,9338.0,9235.0,9315.0,133,502227
2026-06-29 11:15:00,9273.0,9379.0,9244.0,9355.0,7,495614
2026-06-29 15:00:00,9355.0,9405.0,9336.0,9379.0,233,487520
2026-06-30 11:15:00,9381.0,9391.0,9284.0,9298.0,27982,486735
2026-06-30 15:00:00,9298.0,9315.0,9271.0,9272.0,841,485051
2026-07-01 11:15:00,9266.0,9305.0,9182.0,9293.0,105402,487957
2026-07-01 15:00:00,9297.0,9311.0,9249.0,9268.0,323,478206
2026-07-02 11:15:00,9240.0,9301.0,9234.0,9241.0,4954,488889
2026-07-02 15:00:00,9241.0,9242.0,9161.0,9164.0,17301,505313
2026-07-03 11:15:00,9172.0,9211.0,9116.0,9133.0,114421,526221
2026-07-03 15:00:00,9134.0,9155.0,9097.0,9104.0,3793,538315
2026-07-06 11:15:00,9091.0,9279.0,9085.0,9243.0,109097,506464
2026-07-06 15:00:00,9244.0,9258.0,9228.0,9245.0,5153,498249
2026-07-07 11:15:00,9258.0,9356.0,9237.0,9335.0,1080,493194
2026-07-07 15:00:00,9335.0,9346.0,9314.0,9340.0,2111,484001
2026-07-08 11:15:00,9324.0,9393.0,9287.0,9384.0,62017,488294
2026-07-08 15:00:00,9379.0,9386.0,9341.0,9341.0,135,479463
2026-07-09 11:15:00,9383.0,9438.0,9351.0,9354.0,50426,472570
2026-07-09 15:00:00,9353.0,9390.0,9332.0,9354.0,685,467490
2026-07-10 11:15:00,9341.0,9351.0,9255.0,9311.0,68390,474562
2026-07-10 15:00:00,9300.0,9315.0,9216.0,9222.0,101,493284
2026-07-13 11:15:00,9239.0,9342.0,9222.0,9253.0,9457,486938
2026-07-13 15:00:00,9254.0,9277.0,9211.0,9212.0,58,487684
2026-07-14 11:15:00,9231.0,9303.0,9195.0,9283.0,74705,485050
2026-07-14 15:00:00,9290.0,9373.0,9265.0,9351.0,130613,473091
2026-07-15 11:15:00,9365.0,9365.0,9284.0,9334.0,37407,465790
2026-07-15 15:00:00,9336.0,9336.0,9250.0,9279.0,729,466138
2026-07-16 11:15:00,9273.0,9323.0,9228.0,9249.0,58748,477659
2026-07-16 15:00:00,9244.0,9250.0,9214.0,9226.0,414,483540
